label,perc
franken,0.36200000000000004
allegations,0.29
democrats,0.129
trump,0.11699999999999999
senate,0.11599999999999999
moore,0.094
harassment,0.092
resign,0.083
misconduct,0.07200000000000001
alabama,0.069
republican,0.068
roy,0.048
tweeden,0.047
groping,0.043
accusations,0.043
minnesota,0.04
weinstein,0.031
apologized,0.031
campaign,0.03
election,0.028999999999999998
d-minn,0.028999999999999998
conyers,0.027000000000000003
clinton,0.027000000000000003
assault,0.026000000000000002
washington,0.025
kissing,0.025
inappropriate,0.024
congress,0.024
leeann,0.023
photo,0.022000000000000002
media,0.021
lawmakers,0.019
jones,0.019
john,0.019
tax,0.017
victims,0.016
teenagers,0.016
judge,0.016
investigating,0.016
sexually,0.015
harvey,0.015
gillibrand,0.015
calling,0.015
american,0.015
uso,0.013999999999999999
forcibly,0.013999999999999999
abuse,0.013999999999999999
tweet,0.013000000000000001
presidential,0.012
politico,0.012
obama,0.012
gop,0.012
cnn,0.012
touching,0.011000000000000001
supporters,0.011000000000000001
poll,0.011000000000000001
farenthold,0.011000000000000001
doug,0.011000000000000001
donald,0.011000000000000001
conservative,0.011000000000000001
staffer,0.01
rape,0.01
pelosi,0.01
los,0.01
leader,0.01
joe,0.01
credible,0.01
complaint,0.01
capitol,0.01
angeles,0.01
twitter,0.009000000000000001
sanders,0.009000000000000001
keillor,0.009000000000000001
defends,0.009000000000000001
child,0.009000000000000001
30s,0.009000000000000001
snl,0.008
sleeping,0.008
russia,0.008
pursued,0.008
photograph,0.008
jokes,0.008
incidents,0.008
bush,0.008
united,0.006999999999999999
smith,0.006999999999999999
schneiderman,0.006999999999999999
scandal,0.006999999999999999
rally,0.006999999999999999
president's,0.006999999999999999
nbc,0.006999999999999999
menz,0.006999999999999999
kavanaugh,0.006999999999999999
initiating,0.006999999999999999
improper,0.006999999999999999
endorsed,0.006999999999999999
chuck,0.006999999999999999
breasts,0.006999999999999999
anchor,0.006999999999999999
aides,0.006999999999999999
advances,0.006999999999999999
skit,0.006
sarah,0.006
reverse,0.006
probe,0.006
nominee,0.006
matt,0.006
louis,0.006
judiciary,0.006
franks,0.006
fox,0.006
discrimination,0.006
denies,0.006
david,0.006
consent,0.006
condemnation,0.006
comedian,0.006
cbs,0.006
blake,0.006
alex,0.006
year's,0.005
wrongdoing,0.005
workplace,0.005
wins,0.005
weighing,0.005
unwanted,0.005
tina,0.005
texas,0.005
surfaced,0.005
speaks,0.005
seats,0.005
reporting,0.005
rehearsal,0.005
peter,0.005
offended,0.005
nancy,0.005
molester,0.005
mcconnell,0.005
longtime,0.005
liberals,0.005
leveled,0.005
leann,0.005
lawsuit,0.005
jonathan,0.005
jeff,0.005
inquiry,0.005
huffpost,0.005
hillary,0.005
high-profile,0.005
grabbing,0.005
george,0.005
ford,0.005
fbi,0.005
facebook,0.005
entertainer,0.005
embarrassed,0.005
disrespectful,0.005
deserve,0.005
dayton,0.005
criticized,0.005
congressman,0.005
california,0.005
broadcaster,0.005
bernie,0.005
announcing,0.005
adviser,0.005
acknowledged,0.005
women's,0.004
warren,0.004
vacated,0.004
university,0.004
thanksgiving,0.004
stahl,0.004
ryan,0.004
richard,0.004
repeatedly,0.004
punishing,0.004
proven,0.004
predator,0.004
posed,0.004
performing,0.004
pence,0.004
paul,0.004
party's,0.004
outlets,0.004
online,0.004
nominated,0.004
momentum,0.004
minneapolis,0.004
mike,0.004
michigan,0.004
michael,0.004
margin,0.004
lesley,0.004
kozinski,0.004
kirsten,0.004
kevin,0.004
journalist,0.004
james,0.004
interactive,0.004
ignore,0.004
garrison,0.004
fundraising,0.004
false,0.004
fake,0.004
dismissal,0.004
denial,0.004
d-mn,0.004
criminals,0.004
crimes,0.004
cosby,0.004
cooperate,0.004
controversial,0.004
consult,0.004
constituents,0.004
confronting,0.004
confirmation,0.004
children,0.004
challenger,0.004
celebrity,0.004
caucus,0.004
buttocks,0.004
boies,0.004
bloomberg,0.004
baker,0.004
ap,0.004
allred,0.004
allen,0.004
aggressively,0.004
aftermath,0.004
addressing,0.004
accountable,0.004
wynn,0.003
writer,0.003
winner,0.003
willingly,0.003
warner,0.003
virginia,0.003
violence,0.003
victory,0.003
vegas,0.003
vacancy,0.003
underage,0.003
uncomfortable,0.003
tv,0.003
tribune,0.003
trent,0.003
todd,0.003
testify,0.003
tech,0.003
tapped,0.003
swiftly,0.003
surgery,0.003
supreme,0.003
suggesting,0.003
submit,0.003
steve,0.003
stance,0.003
spelling,0.003
shifted,0.003
sector,0.003
scott,0.003
santa's,0.003
russians,0.003
roger,0.003
robert,0.003
