label,perc
Senate,0.531034482759
Congress,0.44655172413800004
House,0.26724137930999997
New York Times,0.24310344827599997
White House,0.227586206897
GOP,0.208620689655
Washington Post,0.206896551724
Supreme Court,0.156896551724
CNN,0.155172413793
Fox News,0.12413793103399999
NBC,0.110344827586
Democratic Party,0.09655172413789999
AP,0.0844827586207
Facebook,0.0827586206897
Trump,0.0827586206897
Alabama Senate,0.07931034482760001
Republican,0.0741379310345
FBI,0.0741379310345
Republican Party,0.0741379310345
Capitol Hill,0.07241379310339999
Senate Judiciary Committee,0.07068965517239999
NBC News,0.0689655172414
Ford,0.0620689655172
Times,0.060344827586199995
CBS,0.0586206896552
Politico,0.0586206896552
House of Representatives,0.0568965517241
MSNBC,0.0551724137931
Associated Press,0.05
Vox,0.05
Justice Department,0.048275862068999996
Democratic,0.0431034482759
U.S. Senate,0.0431034482759
PBS,0.0431034482759
Republican National Committee,0.041379310344800004
Reuters,0.037931034482800004
Harvard,0.036206896551699994
Democratic National Committee,0.036206896551699994
Wall Street Journal,0.036206896551699994
Temple University,0.036206896551699994
House Ethics Committee,0.036206896551699994
Google,0.0344827586207
Post,0.0344827586207
Bloomberg,0.0327586206897
Amazon,0.0327586206897
ABC,0.0310344827586
KABC,0.0310344827586
Senate Ethics Committee,0.0310344827586
Time,0.0310344827586
Time magazine,0.0293103448276
Trump administration,0.0293103448276
State,0.0293103448276
Medicare,0.0293103448276
NFL,0.0293103448276
Judiciary Committee,0.0293103448276
RNC,0.0293103448276
State Department,0.027586206896599998
EEOC,0.027586206896599998
CBS News,0.0258620689655
United Nations,0.0258620689655
DNC,0.024137931034499998
Weinstein Co.,0.024137931034499998
Amazon Studios,0.024137931034499998
Pentagon,0.0224137931034
Facebook post,0.0224137931034
Netflix,0.0224137931034
Vanity Fair,0.0224137931034
POLITICO,0.0224137931034
CIA,0.020689655172400002
house,0.020689655172400002
ABC News,0.020689655172400002
NPR,0.020689655172400002
ESPN,0.020689655172400002
House Judiciary Committee,0.018965517241400002
Disney,0.018965517241400002
US Senate,0.018965517241400002
USA TODAY,0.018965517241400002
