term,left_bin,left_perc,right_bin,right_perc
crime and criminals,10.0,0.453540696297,10.0,0.460832670379
sex crimes,10.0,0.439804215679,10.0,0.458021744895
women,8.0,0.352017052183,7.0,0.28846459825
politics and government,8.0,0.324780926818,8.0,0.35953328029700005
united states politics and government,4.0,0.148575037499,4.0,0.16791302041900003
motion pictures,3.0,0.13483855688,3.0,0.13529567753900001
television,3.0,0.10783926738800001,3.0,0.106019623442
elections,2.0,0.08794505407749999,2.0,0.0885706709096
ethics,2.0,0.07602431514960001,2.0,0.08724476266239999
sexual harassment,2.0,0.0624457251125,2.0,0.059984089101
discrimination,2.0,0.061814162785199994,1.0,0.035746486343099994
books and literature,2.0,0.0584195152759,1.0,0.039724211084599996
computers and the internet,2.0,0.05770900765769999,2.0,0.0487934234951
biographical information,2.0,0.05770900765769999,2.0,0.0651816494299
news and news media,2.0,0.0570774453304,2.0,0.06756828427469999
labor,2.0,0.0542354148575,1.0,0.0356934500133
reviews,2.0,0.0527354543301,1.0,0.0246088570671
education and schools,2.0,0.0476829557117,1.0,0.0457173163617
suits and litigation,2.0,0.0467356122207,1.0,0.044073190135199995
medicine and health,1.0,0.042472566511399995,1.0,0.034844868735099996
blacks,1.0,0.0404989342386,1.0,0.0214266772739
media,1.0,0.0393937001658,2.0,0.046459824980100005
music,1.0,0.0350517091655,1.0,0.025881728984400002
"awards, decorations and honors",1.0,0.0323675692745,1.0,0.025457438345300003
sex,1.0,0.030867608747099998,1.0,0.0287987271281
"suspensions, dismissals and resignations",1.0,0.0281045235652,1.0,0.031662688941900004
law and legislation,1.0,0.027630851819700004,1.0,0.027950145849900004
finances,1.0,0.0258151101287,1.0,0.0267303102625
children and youth,1.0,0.021552064419400004,1.0,0.0265712012729
presidents and presidency (us),1.0,0.0195784321465,1.0,0.023972421108499998
religion and churches,1.0,0.0189468698192,1.0,0.024821002386599997
child abuse and neglect,1.0,0.017841635746400002,1.0,0.0219040042429
homosexuality,1.0,0.0175258545828,1.0,0.011402810925499999
decisions and verdicts,1.0,0.01642062051,1.0,0.0166534075842
colleges and universities,1.0,0.015789058182700003,1.0,0.0180323521612
theater,1.0,0.0150785505645,1.0,0.013206046141600002
