label,perc
kavanaugh,0.9
allegations,0.191
ford,0.187
brett,0.184
senate,0.158
supreme,0.136
judge,0.131
assault,0.114
confirmation,0.11
trump,0.109
accusations,0.10099999999999999
republicans,0.099
democrats,0.08900000000000001
nominee,0.08800000000000001
nomination,0.077
blasey,0.07200000000000001
christine,0.068
misconduct,0.053
judiciary,0.053
washington,0.043
fbi,0.04
testify,0.036000000000000004
sexually,0.034
hearings,0.03
harassment,0.027999999999999997
donald,0.026000000000000002
ramirez,0.025
professor,0.025
collins,0.025
gop,0.022000000000000002
1980s,0.022000000000000002
conservative,0.021
feinstein,0.02
elections,0.02
abuse,0.02
yale,0.019
flake,0.019
campaign,0.018000000000000002
university,0.017
teenagers,0.017
rape,0.017
media,0.017
women's,0.016
thomas,0.016
kozinski,0.015
victims,0.013999999999999999
mcconnell,0.013999999999999999
jeff,0.013999999999999999
fox,0.013999999999999999
california,0.013999999999999999
america,0.013999999999999999
susan,0.013000000000000001
defending,0.013000000000000001
deborah,0.013000000000000001
credible,0.013000000000000001
poll,0.012
conway,0.012
classmate,0.012
anita,0.012
american,0.012
survivors,0.011000000000000001
metoo,0.011000000000000001
grassley,0.011000000000000001
college,0.011000000000000001
clintons,0.011000000000000001
twitter,0.01
tweeted,0.01
swetnick,0.01
midterm,0.01
journal,0.01
denies,0.01
capitol,0.01
smear,0.009000000000000001
protesters,0.009000000000000001
lisa,0.009000000000000001
leader,0.009000000000000001
hirono,0.009000000000000001
dianne,0.009000000000000001
criminal,0.009000000000000001
congress,0.009000000000000001
activist,0.009000000000000001
voiced,0.008
students,0.008
scandal,0.008
prep,0.008
moments,0.008
lifetime,0.008
lawmakers,0.008
judicial,0.008
investigating,0.008
ginsburg,0.008
georgetown,0.008
drunken,0.008
clarence,0.008
briefing,0.008
abortion,0.008
united,0.006999999999999999
thursday's,0.006999999999999999
spokesman,0.006999999999999999
rally,0.006999999999999999
proven,0.006999999999999999
probe,0.006999999999999999
opinion,0.006999999999999999
nbc,0.006999999999999999
murkowski,0.006999999999999999
mocked,0.006999999999999999
maryland,0.006999999999999999
kennedy,0.006999999999999999
julie,0.006999999999999999
john,0.006999999999999999
emerge,0.006999999999999999
dismissed,0.006999999999999999
challenges,0.006999999999999999
workplace,0.006
weighs,0.006
time's,0.006
reuters,0.006
prosecutor,0.006
proceedings,0.006
privilege,0.006
presidential,0.006
pinned,0.006
palo,0.006
opposing,0.006
nation's,0.006
milano,0.006
maine,0.006
kellyanne,0.006
independent,0.006
hurt,0.006
hill's,0.006
groped,0.006
gender,0.006
elevator,0.006
declined,0.006
crime,0.006
counsel,0.006
cosby,0.006
corroborating,0.006
committee's,0.006
clerks,0.006
calling,0.006
biden,0.006
appeals,0.006
alto,0.006
aggressive,0.006
adviser,0.006
yearbook,0.005
withdraw,0.005
unfolding,0.005
unequivocally,0.005
teens,0.005
sworn,0.005
surrounding,0.005
supporters,0.005
strategist,0.005
stance,0.005
scream,0.005
ruth,0.005
rhetoric,0.005
reckoning,0.005
prosecution,0.005
procedural,0.005
presidents,0.005
overturn,0.005
mitch,0.005
manchin,0.005
joe,0.005
graham,0.005
gap,0.005
forcefully,0.005
focused,0.005
episode,0.005
ensuring,0.005
disqualify,0.005
denial,0.005
daughters,0.005
consent,0.005
compelling,0.005
cnn,0.005
claiming,0.005
chuck,0.005
bush,0.005
bader,0.005
backlash,0.005
backdrop,0.005
anthony,0.005
aides,0.005
yorker,0.004
woman's,0.004
whitehouse,0.004
weinstein,0.004
vox,0.004
unfair,0.004
uncorroborated,0.004
ultimately,0.004
tv,0.004
toppled,0.004
threats,0.004
then-supreme,0.004
stoking,0.004
spotlight,0.004
split,0.004
spectrum,0.004
speaks,0.004
sincere,0.004
schumer,0.004
robert,0.004
reverse,0.004
revelations,0.004
reopened,0.004
ranking,0.004
psychology,0.004
potentially,0.004
pelosi,0.004
parallels,0.004
oath,0.004
moonves,0.004
momentum,0.004
mississippi,0.004
mike,0.004
michael,0.004
maria,0.004
man's,0.004
last-minute,0.004
kerri,0.004
imperiled,0.004
hiring,0.004
heitkamp,0.004
galvanizing,0.004
farrow,0.004
echoes,0.004
divisions,0.004
disappointment,0.004
describing,0.004
deciding,0.004
d-calif,0.004
crisis,0.004
court's,0.004
cornyn,0.004
contacted,0.004
colleague,0.004
circuit,0.004
caucus,0.004
categorically,0.004
avenatti,0.004
attacking,0.004
asserting,0.004
arizona,0.004
ap,0.004
anti-kavanaugh,0.004
anonymous,0.004
alex,0.004
alaska,0.004
acted,0.004
youth,0.003
yahoo,0.003
wray,0.003
wapo,0.003
wade,0.003
virginia,0.003
viral,0.003
vetting,0.003
upend,0.003
unpopular,0.003
unclear,0.003
trumpian,0.003
today's,0.003
testimonies,0.003
terrified,0.003
targeted,0.003
tapper,0.003
starr,0.003
stall,0.003
sports,0.003
spokesperson,0.003
spectacle,0.003
sons,0.003
skeptics,0.003
shake,0.003
scott,0.003
ruin,0.003
rosenstein,0.003
roe,0.003
revenge,0.003
respondents,0.003
replacing,0.003
repeatedly,0.003
remembering,0.003
reluctance,0.003
recounted,0.003
r-maine,0.003
psychologist,0.003
presumption,0.003
praying,0.003
polarizing,0.003
pew,0.003
outrageous,0.003
ousted,0.003
orchestrated,0.003
operative,0.003
online,0.003
objections,0.003
news's,0.003
napolitano,0.003
nancy,0.003
motivated,0.003
month's,0.003
merrick,0.003
men's,0.003
memories,0.003
mcgahn,0.003
mattered,0.003
matt,0.003
lined,0.003
lied,0.003
leveled,0.003
lens,0.003
launch,0.003
kupec,0.003
justices,0.003
jurist,0.003
interviewed,0.003
insinuating,0.003
ingraham,0.003
indiana,0.003
inappropriate,0.003
implicate,0.003
humiliate,0.003
hosts,0.003
hillary,0.003
hatch,0.003
hashtag,0.003
george,0.003
garland,0.003
gallagher,0.003
furious,0.003
false,0.003
fallon,0.003
exposing,0.003
escalates,0.003
engage,0.003
endorsement,0.003
emotions,0.003
ellison,0.003
elite,0.003
durbin,0.003
drinker,0.003
dissent,0.003
disrupted,0.003
deserves,0.003
deputy,0.003
demonstrations,0.003
delaying,0.003
defiant,0.003
decades-old,0.003
dc,0.003
dakota,0.003
cried,0.003
counselor,0.003
correcting,0.003
conversations,0.003
confidential,0.003
confidant,0.003
commentators,0.003
celebrate,0.003
cbs,0.003
burgess,0.003
brian,0.003
bredesen,0.003
bolster,0.003
blocked,0.003
believing,0.003
assassination,0.003
archila,0.003
announcing,0.003
ana,0.003
alyssa,0.003
alcohol,0.003
aisle,0.003
agreement,0.003
aftermath,0.003
actress,0.003
activism,0.003
aca,0.003
___,0.003
5-4,0.003
1983-84,0.003
writer,0.002
withholding,0.002
whelan,0.002
